Energy,Post,Comment,Cleaned_Comment,Token_Count,Sentiment,Sentiment_Mapped,reasons
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",If it's a good business proposition why can't the banks lend them the money?,If it's a good business proposition why can't the banks lend them the money?,17,LABEL_1,NEUTRAL,technological_shortcomings
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Might be a good time to pay back the debt.,Might be a good time to pay back the debt.,11,LABEL_2,POSITIVE,not-defined
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Which politicians have investments in this joke?,Which politicians have investments in this joke?,8,LABEL_0,NEGATIVE,not-defined
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Not surprising when you look at the dills in charge.,Not surprising when you look at the dills in charge.,11,LABEL_1,NEUTRAL,not-defined
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Is the French company “Vinci”?,Is the French company “Vinci”?,8,LABEL_1,NEUTRAL,not-defined
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",The https://l.facebook.com/l.php... truth behind it all produced by a passionate environmentalist:,The  truth behind it all produced by a passionate environmentalist:,11,LABEL_1,NEUTRAL,technological_shortcomings
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Obviously Palachook and her cronies haven’t watched planet of the humans ,Obviously Palachook and her cronies haven’t watched planet of the humans ,13,LABEL_0,NEGATIVE,not-defined
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Won't matter with no business,Won't matter with no business,6,LABEL_1,NEUTRAL,not-defined
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Solar farm - what junk ,Solar farm - what junk ,5,LABEL_0,NEGATIVE,technological_shortcomings
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Keep​ coming​ second​ our​ media​ sugestion​ is​ to​ you​ all,Keep​ coming​ second​ our​ media​ sugestion​ is​ to​ you​ all,10,LABEL_2,POSITIVE,not-defined
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Off their heads ,Off their heads ,3,LABEL_0,NEGATIVE,not-defined
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",The amount of dumb right wingers that miss the whole point of Planet of Humans is incredible.,The amount of dumb right wingers that miss the whole point of Planet of Humans is incredible.,18,LABEL_0,NEGATIVE,technological_shortcomings
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.",Are people that dumb? Solar panels are made from coal and quartz . Also bio mass is made from trees so they are litrally killing the planet.https://youtu.be/Zk11vI-7czE,Are people that dumb? Solar panels are made from coal and quartz . Also bio mass is made from trees so they are litrally killing the planet.,29,LABEL_0,NEGATIVE,technological_shortcomings
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.","at best they are 15% efficient-on cost + benefit basis, worst probable 15-20 year life span..not degradable,toxic material remain..>> ","at best they are 15% efficient-on cost + benefit basis, worst probable 15-20 year life span..not degradable,toxic material remain..>> ",28,LABEL_0,NEGATIVE,financial_constraints
Solar,"Just as major private companies are fleeing from investing in renewable energy the Queensland Palaszczuk government has decided now is the time to use taxpayers’ money in “propping up the solar energy sector,” Sky News host Chris Kenny says.","TMZ update on the much anticipated new blockbuster. Be amazed, hold on to your seats, be ready for the sequel to 'Planet of the Humans' staring Elbow as Dr Zaius and introducing Adam Bandt in his first feature role as Cornelius. Do not miss Sarah Hanson-Young as the mute Nova. Mark Matthews in the role of George Taylor. Follow the plight of humanity in 'Planet of the Apes'. Winner of the heralded Green development award, coming to an ABC near you. Here is a short preview.  https://www.youtube.com/watch?v=wJADFCAlUGg","TMZ update on the much anticipated new blockbuster. Be amazed, hold on to your seats, be ready for the sequel to 'Planet of the Humans' staring Elbow as Dr Zaius and introducing Adam Bandt in his first feature role as Cornelius. Do not miss Sarah Hanson-Young as the mute Nova. Mark Matthews in the role of George Taylor. Follow the plight of humanity in 'Planet of the Apes'. Winner of the heralded Green development award, coming to an ABC near you. Here is a short preview.  ",98,LABEL_2,POSITIVE,financial_constraints
